channel,title,duration,url,playlist_url,error,downloaded,ext,match,path
TEDx Talks,"La vie est ce qu'on en fait, avec ou sans handicap | Philippe Ribière | TEDxVaugirardRoad",852,https://www.youtube.com/watch?v=7QSpqEXkRQQ,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLavieestcequonenfaitavecousanshandicapPhilippeRibireTEDxVaugirardRoad,7QSpqEXkRQQ.wav
TEDx Talks,Quand la musique bouge les lignes | Marianne Piketty | TEDxVaugirardRoad,1213,https://www.youtube.com/watch?v=15rGII16Lb8,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksQuandlamusiquebougeleslignesMariannePikettyTEDxVaugirardRoad,15rGII16Lb8.wav
TEDx Talks,"Aller sur Mars, même si ça ne se fait pas | Florence Porcel | TEDxVaugirardRoad",932,https://www.youtube.com/watch?v=7erAhED-nEQ,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksAllersurMarsmmesianesefaitpasFlorencePorcelTEDxVaugirardRoad,7erAhED-nEQ.wav
TEDx Talks,"L'incertitude, un trésor à découvrir ? | Pascale Auger | TEDxVaugirardRoad",823,https://www.youtube.com/watch?v=duhfptxbhw4,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLincertitudeuntrsordcouvrirPascaleAugerTEDxVaugirardRoad,duhfptxbhw4.wav
TEDx Talks,La sagesse Maasaï au quotidien | Xavier Peron | TEDxVaugirardRoad,1062,https://www.youtube.com/watch?v=H1ku6Ub0WwY,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLasagesseMaasaauquotidienXavierPeronTEDxVaugirardRoad,H1ku6Ub0WwY.wav
TEDx Talks,"L'Inside Green Management, une autre approche de soi | Jean-Christian Guibert | TEDxVaugirardRoad",1283,https://www.youtube.com/watch?v=9wVAPQpg-Vk,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLInsideGreenManagementuneautreapprochedesoiJeanChristianGuibertTEDxVaugirardRoad,9wVAPQpg-Vk.wav
TEDx Talks,Ca donnerait quoi si on prenait des cours de cerveau ? | Kevin Finel | TEDxVaugirardRoad,910,https://www.youtube.com/watch?v=ksB80XYiYzI,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksCadonneraitquoisionprenaitdescoursdecerveauKevinFinelTEDxVaugirardRoad,ksB80XYiYzI.wav
TEDx Talks,Nourrir son bonheur avec la boite à soleil | Jeanne Siaud-Facchin | TEDxVaugirardRoad,1129,https://www.youtube.com/watch?v=Ag2zt-5rubk,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksNourrirsonbonheuraveclaboitesoleilJeanneSiaudFacchinTEDxVaugirardRoad,Ag2zt-5rubk.wav
TEDx Talks,Vers l'économie régénératrice | Guibert Del Marmol | TEDxVaugirardRoad,903,https://www.youtube.com/watch?v=ri_JmBhF53c,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksVerslconomiergnratriceGuibertDelMarmolTEDxVaugirardRoad,ri_JmBhF53c.wav
TEDx Talks,"Voir autrement, à travers l'autre | Martin Boisseau & Bernard Lamarche | TEDxSainteMarie",1822,https://www.youtube.com/watch?v=OW636nUFI48,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksVoirautrementtraverslautreMartinBoisseauBernardLamarcheTEDxSainteMarie,OW636nUFI48.wav
TEDx Talks,Performance | The Rainbows | TEDxSainteMarie,931,https://www.youtube.com/watch?v=kpD9pE5tuPo,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksPerformanceTheRainbowsTEDxSainteMarie,kpD9pE5tuPo.wav
TEDx Talks,Accueillir autrement | Marie-Laure Eude-Le Dorze | TEDxSainteMarie,1057,https://www.youtube.com/watch?v=msPIuXA1wd8,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksAccueillirautrementMarieLaureEudeLeDorzeTEDxSainteMarie,msPIuXA1wd8.wav
TEDx Talks,l'équation alcool-violence | Laurent Begue | TEDxGrenoble,1393,https://www.youtube.com/watch?v=LnDb_hfZzwc,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalkslquationalcoolviolenceLaurentBegueTEDxGrenoble,LnDb_hfZzwc.wav
TEDx Talks,Un voyage pas comme les autres | NABIL MIHOUB | TEDxENAU,806,https://www.youtube.com/watch?v=FeEnK2NxL4A,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksUnvoyagepascommelesautresNABILMIHOUBTEDxENAU,FeEnK2NxL4A.wav
TEDx Talks,Bâtir un leadership plus inclusif | Valérie-Claire Petit | TEDxAix,602,https://www.youtube.com/watch?v=D38G5i0MDEQ,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksBtirunleadershipplusinclusifValrieClairePetitTEDxAix,D38G5i0MDEQ.wav
TEDx Talks,Une aventure dans l'humanitaire | Jean-Pierre Taschereau | TEDxSainteMarie,1141,https://www.youtube.com/watch?v=th6rJBv0rEg,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksUneaventuredanslhumanitaireJeanPierreTaschereauTEDxSainteMarie,th6rJBv0rEg.wav
TEDx Talks,"Acheter une maison, habiter un quartier | Michelle Ladd | TEDxSainteMarie",1040,https://www.youtube.com/watch?v=74pRPouExDI,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksAcheterunemaisonhabiterunquartierMichelleLaddTEDxSainteMarie,74pRPouExDI.wav
TEDx Talks,Entreprendre autrement | Hélène Picard | TEDxSainteMarie,1041,https://www.youtube.com/watch?v=8PUVOn7-gms,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,webm,TEDxTalksEntreprendreautrementHlnePicardTEDxSainteMarie,8PUVOn7-gms.wav
TEDx Talks,"Le métier d'élève, la profession enseignante | Bertin Desjardins | TEDxSainteMarie",814,https://www.youtube.com/watch?v=V3wC4Q7aef8,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLemtierdlvelaprofessionenseignanteBertinDesjardinsTEDxSainteMarie,V3wC4Q7aef8.wav
TEDx Talks,La bibliothèque du 21e siècle -- un lieu de bien-être | Manon Asselin | TEDxSainteMarie,1030,https://www.youtube.com/watch?v=A82-U_Et4y4,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLabibliothquedu21esicleunlieudebientreManonAsselinTEDxSainteMarie,A82-U_Et4y4.wav
TEDx Talks,Performance | Rébecca Berthiaume | TEDxSainteMarie,706,https://www.youtube.com/watch?v=_KNDSAJsbio,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksPerformanceRbeccaBerthiaumeTEDxSainteMarie,_KNDSAJsbio.wav
TEDx Talks,La paternelle | Raymond Beaudet | TEDxSainteMarie,1275,https://www.youtube.com/watch?v=wGqQ2FS-P-A,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLapaternelleRaymondBeaudetTEDxSainteMarie,wGqQ2FS-P-A.wav
Paris Diderot,Possibilités et limites des objets connectés en santé,4315,https://www.youtube.com/watch?v=18OVOU-RcfQ,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotPossibilitsetlimitesdesobjetsconnectsensant,18OVOU-RcfQ.wav
Paris Diderot,Suite sur les grands enjeux posés par les objets connectés en santé,2963,https://www.youtube.com/watch?v=yEEYhzKQxrs,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotSuitesurlesgrandsenjeuxpossparlesobjetsconnectsensant,yEEYhzKQxrs.wav
Paris Diderot,Les grands enjeux posés par les objets connectés en santé,6892,https://www.youtube.com/watch?v=qfBxe4aan-4,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotLesgrandsenjeuxpossparlesobjetsconnectsensant,qfBxe4aan-4.wav
Paris Diderot,Introduction - Evaluation des objets connectés en santé,1389,https://www.youtube.com/watch?v=XhMA4fM_ShU,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotIntroductionEvaluationdesobjetsconnectsensant,XhMA4fM_ShU.wav
Paris Diderot,Hélène Morlon - Les Battements du temps,6199,https://www.youtube.com/watch?v=3vQkie_rvYM,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotHlneMorlonLesBattementsdutemps,3vQkie_rvYM.wav
Paris Diderot,"Eric Bapteste - Les battements du temps ""Les évolutionnistes au défi du temps""",7088,https://www.youtube.com/watch?v=nBlRWKV8d94,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotEricBaptesteLesbattementsdutempsLesvolutionnistesaudfidutemps,nBlRWKV8d94.wav
Paris Diderot,"14 voix africaines, voies émergentes - Clôture",2855,https://www.youtube.com/watch?v=Lj8RtSg7k_w,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot14voixafricainesvoiesmergentesClture,Lj8RtSg7k_w.wav
Paris Diderot,"13 Voix africaines, voies émergentes",4455,https://www.youtube.com/watch?v=6nbFyCE_hUE,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot13Voixafricainesvoiesmergentes,6nbFyCE_hUE.wav
Paris Diderot,"12 Voix africaines, voies émergentes",5774,https://www.youtube.com/watch?v=OFQIDdoJXH4,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot12Voixafricainesvoiesmergentes,OFQIDdoJXH4.wav
Paris Diderot,"11 Voix africaines, voies émergentes",5227,https://www.youtube.com/watch?v=TrKgacPpD-M,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot11Voixafricainesvoiesmergentes,TrKgacPpD-M.wav
Paris Diderot,"10 Voix africaines, voies émergentes",4456,https://www.youtube.com/watch?v=OAHtSM5856c,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot10Voixafricainesvoiesmergentes,OAHtSM5856c.wav
Paris Diderot,"09 Voix africaines, voix émergentes",7331,https://www.youtube.com/watch?v=J3jKVSNQz5Y,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot09Voixafricainesvoixmergentes,J3jKVSNQz5Y.wav
Paris Diderot,"08 Voix africaines, voies émergentes",5352,https://www.youtube.com/watch?v=WT3eMYfWT0I,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot08Voixafricainesvoiesmergentes,WT3eMYfWT0I.wav
Paris Diderot,"07 Voix africaines, voies émergentes",2995,https://www.youtube.com/watch?v=0N4_MEciwpE,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot07Voixafricainesvoiesmergentes,0N4_MEciwpE.wav
Paris Diderot,"06 Voix africaines, voies émergentes",3990,https://www.youtube.com/watch?v=diScoQHNk6A,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot06Voixafricainesvoiesmergentes,diScoQHNk6A.wav
Paris Diderot,"05 Voix africaines, voies émergentes",4073,https://www.youtube.com/watch?v=7ar7zMuJBPY,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot05Voixafricainesvoiesmergentes,7ar7zMuJBPY.wav
Paris Diderot,"04 Voix africaines, voies émergentes",4069,https://www.youtube.com/watch?v=H9tptYbK2tE,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot04Voixafricainesvoiesmergentes,H9tptYbK2tE.wav
Paris Diderot,"03 Voix africaines, voies émergentes",5157,https://www.youtube.com/watch?v=3tLLuI6n_WE,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot03Voixafricainesvoiesmergentes,3tLLuI6n_WE.wav
Paris Diderot,"02 Voix africaines, voies émergentes",3629,https://www.youtube.com/watch?v=TuQ_IAEC9IU,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderot02Voixafricainesvoiesmergentes,TuQ_IAEC9IU.wav
Paris Diderot,Eduquer pour choisir son genre,5791,https://www.youtube.com/watch?v=jy1gYRYnVz0,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotEduquerpourchoisirsongenre,jy1gYRYnVz0.wav
Paris Diderot,"Paré-Masqué, La Guyane et le Mystère Touloulou",6199,https://www.youtube.com/watch?v=jekZ58vOEeg,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotParMasquLaGuyaneetleMystreTouloulou,jekZ58vOEeg.wav
Paris Diderot,Le Mystère Touloulou - partie 1,3312,https://www.youtube.com/watch?v=q145M0c9JGY,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotLeMystreToulouloupartie1,q145M0c9JGY.wav
Paris Diderot,Le Mystère Touloulou - partie 2,4751,https://www.youtube.com/watch?v=10VFF_33faU,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotLeMystreToulouloupartie2,10VFF_33faU.wav
Paris Diderot,Clôture et présentation des costumes du Touloulou,2144,https://www.youtube.com/watch?v=JqAWoIN4LQE,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotCltureetprsentationdescostumesduTouloulou,JqAWoIN4LQE.wav
Paris Diderot,Jean-Claude Ameisen - les battements du Temps,5273,https://www.youtube.com/watch?v=vVSZQ8Agxfw,https://www.youtube.com/playlist?list=PLLYuYwU8AsaMfIDsqMJ4Fb2nfuifVeGtO,0,0,m4a,ParisDiderotJeanClaudeAmeisenlesbattementsduTemps,vVSZQ8Agxfw.wav
Hauteurs UGA,"#Zététique, autodéfense intellectuelle, paranormal : Cours 1 Épisode 1 - Introduction",1337,https://www.youtube.com/watch?v=CGEmZaIeB2Q,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGAZttiqueautodfenseintellectuelleparanormalCours1pisode1Introduction,CGEmZaIeB2Q.wav
Hauteurs UGA,"Cours 1 Épisode 2 - Catégories du paranormal (1/3) : surnaturel, mancies, pseudosciences",1230,https://www.youtube.com/watch?v=MkwmP-q1Zr0,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours1pisode2Catgoriesduparanormal13surnaturelmanciespseudosciences,MkwmP-q1Zr0.wav
Hauteurs UGA,Cours 1 Épisode 3 - Catégories du paranormal (2/3) : mélanges pseudosciences-mancies,1128,https://www.youtube.com/watch?v=OlSeSP-7kbs,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours1pisode3Catgoriesduparanormal23mlangespseudosciencesmancies,OlSeSP-7kbs.wav
Hauteurs UGA,"Cours 1 Épisode 4 - Catégories du paranormal (3/3) : pseudopsychologies, cryptozoologie",1288,https://www.youtube.com/watch?v=Tv72XWZ-wMs,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours1pisode4Catgoriesduparanormal33pseudopsychologiescryptozoologie,Tv72XWZ-wMs.wav
Hauteurs UGA,"Cours 1 Épisode 5 - Bases d'épistémologie (1) - ""science"", non-science, acte de foi, adhésion",981,https://www.youtube.com/watch?v=kdrVjnBETzQ,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours1pisode5Basesdpistmologie1sciencenonscienceactedefoiadhsion,kdrVjnBETzQ.wav
Hauteurs UGA,"Cours 2 Épisode 1 - Bases épistémologiques (2), matérialisme méthodologique, théière de Russell",1438,https://www.youtube.com/watch?v=UZDYPvbY6d8,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours2pisode1Basespistmologiques2matrialismemthodologiquethiredeRussell,UZDYPvbY6d8.wav
Hauteurs UGA,"Cours 2 Épisode 2 - Bases épistémologiques (3), postulats de la science",1863,https://www.youtube.com/watch?v=u1to7pwDFp0,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours2pisode2Basespistmologiques3postulatsdelascience,u1to7pwDFp0.wav
Hauteurs UGA,Cours 2 Épisode 3 - Questions,732,https://www.youtube.com/watch?v=Iilp1OOAUa4,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours2pisode3Questions,Iilp1OOAUa4.wav
Hauteurs UGA,Cours 2 Épisode 4 - Illusions (1),1401,https://www.youtube.com/watch?v=NDNmugZ7ECE,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours2pisode4Illusions1,NDNmugZ7ECE.wav
Hauteurs UGA,Cours 2 Épisode 5 - Illusions (2),1804,https://www.youtube.com/watch?v=_EXxXPNIgtc,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours2pisode5Illusions2,_EXxXPNIgtc.wav
Hauteurs UGA,Cours 3 Épisode 1 - Surcharge cognitive et cécités,1131,https://www.youtube.com/watch?v=gwZF6Zpthto,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours3pisode1Surchargecognitiveetccits,gwZF6Zpthto.wav
Hauteurs UGA,"Cours 3 Épisode 2 - Surcharge cognitive et cécités (2), mentalisme, lectures à chaud, à froid",1129,https://www.youtube.com/watch?v=ZP9_pI2u6_k,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours3pisode2Surchargecognitiveetccits2mentalismelectureschaudfroid,ZP9_pI2u6_k.wav
Hauteurs UGA,"Cours 3 Épisode 3 - Surcharge cognitive et cécités (3), mémoire, faux souvenirs induits",1056,https://www.youtube.com/watch?v=G7qsqvj24Ms,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours3pisode3Surchargecognitiveetccits3mmoirefauxsouvenirsinduits,G7qsqvj24Ms.wav
Hauteurs UGA,Cours 3 Episode 4 - Illustrations de soupesage des hypothèses(1),2618,https://www.youtube.com/watch?v=9dlcpFw7RxE,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours3Episode4Illustrationsdesoupesagedeshypothses1,9dlcpFw7RxE.wav
Hauteurs UGA,Cours 3 Episode 5 -  illustrations de soupesage des hypothèses (2),1975,https://www.youtube.com/watch?v=xj7uJdV2CQI,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours3Episode5illustrationsdesoupesagedeshypothses2,xj7uJdV2CQI.wav
Hauteurs UGA,"Cours 4 Épisode 1 - Réponses à des questions pédagogiques, et critères épistémologiques de base (1)",1177,https://www.youtube.com/watch?v=kakLjq6J9SM,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours4pisode1Rponsesdesquestionspdagogiquesetcritrespistmologiquesdebase1,kakLjq6J9SM.wav
Hauteurs UGA,Cours 4 Épisode 2 - Critères épistémologiques de base (2),1246,https://www.youtube.com/watch?v=VfZjMEuRy8I,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours4pisode2Critrespistmologiquesdebase2,VfZjMEuRy8I.wav
Hauteurs UGA,Cours 4 Épisode 3 - Critères épistémologiques de base (3),935,https://www.youtube.com/watch?v=-Bi3nBMBpdc,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours4pisode3Critrespistmologiquesdebase3,-Bi3nBMBpdc.wav
Hauteurs UGA,Cours 4 Épisode 4 - Critères épistémologiques de base (4),1111,https://www.youtube.com/watch?v=f-NOZKDsVvU,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours4pisode4Critrespistmologiquesdebase4,f-NOZKDsVvU.wav
Hauteurs UGA,Cours 4 Épisode 5 - Critères épistémologiques de base (5),1469,https://www.youtube.com/watch?v=qXhyrPFsYnw,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours4pisode5Critrespistmologiquesdebase5,qXhyrPFsYnw.wav
Hauteurs UGA,Cours 4 Épisode 6 - Questions/Réponses,899,https://www.youtube.com/watch?v=k8C5KB_JG3o,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours4pisode6QuestionsRponses,k8C5KB_JG3o.wav
Hauteurs UGA,Cours 5 Épisode 1 - Protocoles expérimentaux (1),1124,https://www.youtube.com/watch?v=-oiGwMYG5Tg,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours5pisode1Protocolesexprimentaux1,-oiGwMYG5Tg.wav
Hauteurs UGA,Cours 5 Épisode 2 - Protocoles expérimentaux (2),1165,https://www.youtube.com/watch?v=HheBUIJ0wpA,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours5pisode2Protocolesexprimentaux2,HheBUIJ0wpA.wav
Hauteurs UGA,Cours 5 Épisode 4 - Protocoles expérimentaux (4),1119,https://www.youtube.com/watch?v=JLH1Z9TW67s,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours5pisode4Protocolesexprimentaux4,JLH1Z9TW67s.wav
Hauteurs UGA,Cours 5 Épisode 5 - Protocoles expérimentaux (5),1057,https://www.youtube.com/watch?v=apg3XUrdgfI,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours5pisode5Protocolesexprimentaux5,apg3XUrdgfI.wav
Hauteurs UGA,"Cours 5 Épisode 6 - Protocoles expérimentaux (6) – La sourcellerie, le magnétisme",1487,https://www.youtube.com/watch?v=GOAJtHSv8UY,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours5pisode6Protocolesexprimentaux6Lasourcellerielemagntisme,GOAJtHSv8UY.wav
Hauteurs UGA,"Cours 6 Épisode 1 - Psychologie sociale (1) - Théorie des jeux, pièges abscons et éthologie",1962,https://www.youtube.com/watch?v=xJ-0H6qEukE,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours6pisode1Psychologiesociale1Thoriedesjeuxpigesabsconsetthologie,xJ-0H6qEukE.wav
Hauteurs UGA,"Cours 6 Épisode 2 - Psychologie sociale (2) - Généralités, idées reçues sur l'emprise sectaire",1808,https://www.youtube.com/watch?v=aWfkD5m_3vc,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours6pisode2Psychologiesociale2Gnralitsidesreuessurlemprisesectaire,aWfkD5m_3vc.wav
Hauteurs UGA,Cours 6 Épisode 3 - Psychologie sociale (3) - Autres techniques,1409,https://www.youtube.com/watch?v=uhXL2TzpKSs,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours6pisode3Psychologiesociale3Autrestechniques,uhXL2TzpKSs.wav
Hauteurs UGA,Cours 6 Episode 4 -  Psychologie sociale (4) - Notions phares,1745,https://www.youtube.com/watch?v=SfLSxsPG2xI,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours6Episode4Psychologiesociale4Notionsphares,SfLSxsPG2xI.wav
Hauteurs UGA,Cours 7 Épisode 1 - Introduction du cours Homéopathie,1119,https://www.youtube.com/watch?v=Chr93R6pxro,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,webm,HauteursUGACours7pisode1IntroductionducoursHomopathie,Chr93R6pxro.wav
Hauteurs UGA,"Cours 7 Épisode 2 - Médecines alternatives, le cas de l'homéopathie, 1ère partie",1373,https://www.youtube.com/watch?v=MVEAATNaS0g,https://www.youtube.com/playlist?list=PLsbx1DYyydS-ie6wXA3Qu5zHLPWhilejW,0,0,m4a,HauteursUGACours7pisode2Mdecinesalternativeslecasdelhomopathie1repartie,MVEAATNaS0g.wav
